year;geodb_oid;bfs;municipality;admin_boundary;parameter;unit;pop_weighted_mean;source
2015;2964;90;Niederhasli;municipality;PM2.5;μg/m3;9.9405791222177875;OSTLUFT, BAFU, BFS
2015;2965;63;Lufingen;municipality;PM2.5;μg/m3;9.63458463390365;OSTLUFT, BAFU, BFS
2015;2966;92;Oberglatt;municipality;PM2.5;μg/m3;9.968066297939655;OSTLUFT, BAFU, BFS
2015;2967;89;Niederglatt;municipality;PM2.5;μg/m3;9.884539669600828;OSTLUFT, BAFU, BFS
2015;2968;65;Oberembrach;municipality;PM2.5;μg/m3;9.454609795804425;OSTLUFT, BAFU, BFS
2015;2969;72;Winkel;municipality;PM2.5;μg/m3;9.641763759247718;OSTLUFT, BAFU, BFS
2015;2970;51;Bachenbülach;municipality;PM2.5;μg/m3;9.89439350505208;OSTLUFT, BAFU, BFS
2015;2971;294;Elgg;municipality;PM2.5;μg/m3;9.167228937198937;OSTLUFT, BAFU, BFS
2015;2972;101;Steinmaur;municipality;PM2.5;μg/m3;9.65110975886513;OSTLUFT, BAFU, BFS
2015;2973;60;Höri;municipality;PM2.5;μg/m3;9.87663141763275;OSTLUFT, BAFU, BFS
2015;2974;219;Elsau;municipality;PM2.5;μg/m3;9.54843362861866;OSTLUFT, BAFU, BFS
2015;2975;224;Pfungen;municipality;PM2.5;μg/m3;9.731101824077594;OSTLUFT, BAFU, BFS
2015;2976;99;Schöfflisdorf;municipality;PM2.5;μg/m3;9.45251816834332;OSTLUFT, BAFU, BFS
2015;2977;98;Schleinikon;municipality;PM2.5;μg/m3;9.27321015329072;OSTLUFT, BAFU, BFS
2015;2978;88;Neerach;municipality;PM2.5;μg/m3;9.52260811313305;OSTLUFT, BAFU, BFS
2015;2979;61;Hüntwangen;municipality;PM2.5;μg/m3;9.196334529615722;OSTLUFT, BAFU, BFS
2015;2980;291;Andelfingen;municipality;PM2.5;μg/m3;9.400083912193;OSTLUFT, BAFU, BFS
2015;2981;70;Wasterkingen;municipality;PM2.5;μg/m3;9.096660756818604;OSTLUFT, BAFU, BFS
2015;2982;33;Kleinandelfingen;municipality;PM2.5;μg/m3;9.588641438834228;OSTLUFT, BAFU, BFS
2015;2983;71;Wil (ZH);municipality;PM2.5;μg/m3;9.22017382016685;OSTLUFT, BAFU, BFS
2015;2984;67;Rafz;municipality;PM2.5;μg/m3;9.343583174666373;OSTLUFT, BAFU, BFS
2015;2985;37;Ossingen;municipality;PM2.5;μg/m3;9.323159407284926;OSTLUFT, BAFU, BFS
2015;2986;41;Truttikon;municipality;PM2.5;μg/m3;9.075055871260794;OSTLUFT, BAFU, BFS
2015;2987;35;Marthalen;municipality;PM2.5;μg/m3;9.373706576619426;OSTLUFT, BAFU, BFS
2015;2988;38;Rheinau;municipality;PM2.5;μg/m3;9.146406085448277;OSTLUFT, BAFU, BFS
2015;2989;40;Trüllikon;municipality;PM2.5;μg/m3;9.14330194432448;OSTLUFT, BAFU, BFS
2015;2990;292;Stammheim;municipality;PM2.5;μg/m3;9.196585633561051;OSTLUFT, BAFU, BFS
2015;2991;22;Benken (ZH);municipality;PM2.5;μg/m3;9.245386568056484;OSTLUFT, BAFU, BFS
2015;2992;25;Dachsen;municipality;PM2.5;μg/m3;9.222931627420852;OSTLUFT, BAFU, BFS
2015;2993;34;Laufen-Uhwiesen;municipality;PM2.5;μg/m3;9.078587489928845;OSTLUFT, BAFU, BFS
2015;2994;29;Flurlingen;municipality;PM2.5;μg/m3;9.554174305759071;OSTLUFT, BAFU, BFS
2015;2995;27;Feuerthalen;municipality;PM2.5;μg/m3;9.218994636645263;OSTLUFT, BAFU, BFS
2015;2996;56;Embrach;municipality;PM2.5;μg/m3;9.9166462020842;OSTLUFT, BAFU, BFS
2015;2997;93;Oberweningen;municipality;PM2.5;μg/m3;9.461731440379019;OSTLUFT, BAFU, BFS
2015;2998;220;Hagenbuch;municipality;PM2.5;μg/m3;9.049623567741234;OSTLUFT, BAFU, BFS
2015;2999;215;Dättlikon;municipality;PM2.5;μg/m3;9.464481548050273;OSTLUFT, BAFU, BFS
2015;3000;59;Hochfelden;municipality;PM2.5;μg/m3;9.611790917484635;OSTLUFT, BAFU, BFS
2015;3001;81;Bachs;municipality;PM2.5;μg/m3;9.108118287614873;OSTLUFT, BAFU, BFS
2015;3002;230;Winterthur;municipality;PM2.5;μg/m3;10.01712350855477;OSTLUFT, BAFU, BFS
2015;3003;68;Rorbas;municipality;PM2.5;μg/m3;9.717497863325281;OSTLUFT, BAFU, BFS
2015;3004;227;Seuzach;municipality;PM2.5;μg/m3;9.79186819930394;OSTLUFT, BAFU, BFS
2015;3005;298;Wiesendangen;municipality;PM2.5;μg/m3;9.599264517108493;OSTLUFT, BAFU, BFS
2015;3006;100;Stadel;municipality;PM2.5;μg/m3;9.28340715333859;OSTLUFT, BAFU, BFS
2015;3007;53;Bülach;municipality;PM2.5;μg/m3;10.069734619312884;OSTLUFT, BAFU, BFS
2015;3008;57;Freienstein-Teufen;municipality;PM2.5;μg/m3;9.67026727167296;OSTLUFT, BAFU, BFS
2015;3009;223;Neftenbach;municipality;PM2.5;μg/m3;9.581687140306435;OSTLUFT, BAFU, BFS
2015;3010;221;Hettlingen;municipality;PM2.5;μg/m3;9.46930243686017;OSTLUFT, BAFU, BFS
2015;3011;24;Buch am Irchel;municipality;PM2.5;μg/m3;9.042567446555859;OSTLUFT, BAFU, BFS
2015;3012;225;Rickenbach (ZH);municipality;PM2.5;μg/m3;9.575060084165191;OSTLUFT, BAFU, BFS
2015;3013;102;Weiach;municipality;PM2.5;μg/m3;9.230060739273375;OSTLUFT, BAFU, BFS
2015;3014;31;Henggart;municipality;PM2.5;μg/m3;9.375394023694312;OSTLUFT, BAFU, BFS
2015;3015;23;Berg am Irchel;municipality;PM2.5;μg/m3;9.286122749431083;OSTLUFT, BAFU, BFS
2015;3016;218;Ellikon an der Thur;municipality;PM2.5;μg/m3;9.439674604659112;OSTLUFT, BAFU, BFS
2015;3017;216;Dinhard;municipality;PM2.5;μg/m3;9.275064977215182;OSTLUFT, BAFU, BFS
2015;3018;58;Glattfelden;municipality;PM2.5;μg/m3;9.338932440632444;OSTLUFT, BAFU, BFS
2015;3019;58;Glattfelden;municipality;PM2.5;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;3020;214;Dägerlen;municipality;PM2.5;μg/m3;9.157872117768735;OSTLUFT, BAFU, BFS
2015;3021;43;Volken;municipality;PM2.5;μg/m3;9.310875145981951;OSTLUFT, BAFU, BFS
2015;3022;26;Dorf;municipality;PM2.5;μg/m3;9.251314301399669;OSTLUFT, BAFU, BFS
2015;3023;55;Eglisau;municipality;PM2.5;μg/m3;9.51817422595417;OSTLUFT, BAFU, BFS
2015;3024;211;Altikon;municipality;PM2.5;μg/m3;9.313947785629068;OSTLUFT, BAFU, BFS
2015;3025;39;Thalheim an der Thur;municipality;PM2.5;μg/m3;9.24413076793078;OSTLUFT, BAFU, BFS
2015;3026;28;Flaach;municipality;PM2.5;μg/m3;9.421856066223922;OSTLUFT, BAFU, BFS
2015;3027;91;Niederweningen;municipality;PM2.5;μg/m3;9.46588503051646;OSTLUFT, BAFU, BFS
2015;3028;152;Herrliberg;municipality;PM2.5;μg/m3;9.949507175986971;OSTLUFT, BAFU, BFS
2015;3029;5;Hedingen;municipality;PM2.5;μg/m3;9.89996054811658;OSTLUFT, BAFU, BFS
2015;3030;151;Erlenbach (ZH);municipality;PM2.5;μg/m3;10.0260557712802;OSTLUFT, BAFU, BFS
2015;3031;139;Rüschlikon;municipality;PM2.5;μg/m3;10.343070953462167;OSTLUFT, BAFU, BFS
2015;3032;120;Wald (ZH);municipality;PM2.5;μg/m3;9.389245165114499;OSTLUFT, BAFU, BFS
2015;3033;192;Egg;municipality;PM2.5;μg/m3;9.520615522364729;OSTLUFT, BAFU, BFS
2015;3034;196;Mönchaltorf;municipality;PM2.5;μg/m3;9.641054911163371;OSTLUFT, BAFU, BFS
2015;3035;115;Gossau (ZH);municipality;PM2.5;μg/m3;9.723934798887278;OSTLUFT, BAFU, BFS
2015;3036;117;Hinwil;municipality;PM2.5;μg/m3;9.694601635436703;OSTLUFT, BAFU, BFS
2015;3037;131;Adliswil;municipality;PM2.5;μg/m3;10.272542843593516;OSTLUFT, BAFU, BFS
2015;3038;3;Bonstetten;municipality;PM2.5;μg/m3;9.760919152166128;OSTLUFT, BAFU, BFS
2015;3039;135;Kilchberg (ZH);municipality;PM2.5;μg/m3;10.180914147062177;OSTLUFT, BAFU, BFS
2015;3040;154;Küsnacht (ZH);municipality;PM2.5;μg/m3;9.90012848348176;OSTLUFT, BAFU, BFS
2015;3041;196;Mönchaltorf;municipality;PM2.5;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;3042;241;Aesch (ZH);municipality;PM2.5;μg/m3;9.710546240901316;OSTLUFT, BAFU, BFS
2015;3043;0;;municipality;PM2.5;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;3044;138;Richterswil;municipality;PM2.5;μg/m3;10.090219609161117;OSTLUFT, BAFU, BFS
2015;3045;6;Kappel am Albis;municipality;PM2.5;μg/m3;9.653501442373907;OSTLUFT, BAFU, BFS
2015;3046;7;Knonau;municipality;PM2.5;μg/m3;10.324865094071482;OSTLUFT, BAFU, BFS
2015;3047;8;Maschwanden;municipality;PM2.5;μg/m3;10.042361066962243;OSTLUFT, BAFU, BFS
2015;3048;293;Wädenswil;municipality;PM2.5;μg/m3;9.852389505979897;OSTLUFT, BAFU, BFS
2015;3049;12;Rifferswil;municipality;PM2.5;μg/m3;9.581736031398979;OSTLUFT, BAFU, BFS
2015;3050;158;Stäfa;municipality;PM2.5;μg/m3;10.01565798038935;OSTLUFT, BAFU, BFS
2015;3051;9;Mettmenstetten;municipality;PM2.5;μg/m3;10.130979851269073;OSTLUFT, BAFU, BFS
2015;3052;153;Hombrechtikon;municipality;PM2.5;μg/m3;9.89091699770647;OSTLUFT, BAFU, BFS
2015;3053;295;Horgen;municipality;PM2.5;μg/m3;10.184595247956405;OSTLUFT, BAFU, BFS
2015;3054;4;Hausen am Albis;municipality;PM2.5;μg/m3;9.50959494275034;OSTLUFT, BAFU, BFS
2015;3055;155;Männedorf;municipality;PM2.5;μg/m3;10.147712035805313;OSTLUFT, BAFU, BFS
2015;3056;118;Rüti (ZH);municipality;PM2.5;μg/m3;9.927635125781723;OSTLUFT, BAFU, BFS
2015;3057;10;Obfelden;municipality;PM2.5;μg/m3;10.164126630664715;OSTLUFT, BAFU, BFS
2015;3058;137;Oberrieden;municipality;PM2.5;μg/m3;10.328159337165133;OSTLUFT, BAFU, BFS
2015;3059;159;Uetikon am See;municipality;PM2.5;μg/m3;10.000994850170574;OSTLUFT, BAFU, BFS
2015;3060;157;Oetwil am See;municipality;PM2.5;μg/m3;9.816394653698005;OSTLUFT, BAFU, BFS
2015;3061;11;Ottenbach;municipality;PM2.5;μg/m3;10.271670583782505;OSTLUFT, BAFU, BFS
2015;3062;1;Aeugst am Albis;municipality;PM2.5;μg/m3;9.352389040583384;OSTLUFT, BAFU, BFS
2015;3063;113;Dürnten;municipality;PM2.5;μg/m3;9.806206291174586;OSTLUFT, BAFU, BFS
2015;3064;116;Grüningen;municipality;PM2.5;μg/m3;9.803800334947097;OSTLUFT, BAFU, BFS
2015;3065;112;Bubikon;municipality;PM2.5;μg/m3;9.747027593863534;OSTLUFT, BAFU, BFS
2015;3066;2;Affoltern am Albis;municipality;PM2.5;μg/m3;10.212274230392953;OSTLUFT, BAFU, BFS
2015;3067;136;Langnau am Albis;municipality;PM2.5;μg/m3;9.881899455196887;OSTLUFT, BAFU, BFS
2015;3068;141;Thalwil;municipality;PM2.5;μg/m3;10.371903481913392;OSTLUFT, BAFU, BFS
2015;3069;156;Meilen;municipality;PM2.5;μg/m3;10.248569204415926;OSTLUFT, BAFU, BFS
2015;3070;14;Wettswil am Albis;municipality;PM2.5;μg/m3;9.894170582269762;OSTLUFT, BAFU, BFS
2015;3071;160;Zumikon;municipality;PM2.5;μg/m3;9.370518452978262;OSTLUFT, BAFU, BFS
2015;3072;121;Wetzikon (ZH);municipality;PM2.5;μg/m3;9.815266127694095;OSTLUFT, BAFU, BFS
2015;3073;13;Stallikon;municipality;PM2.5;μg/m3;9.748914310998103;OSTLUFT, BAFU, BFS
2015;3074;161;Zollikon;municipality;PM2.5;μg/m3;9.83670339924658;OSTLUFT, BAFU, BFS
2015;2909;119;Seegräben;municipality;PM10;μg/m3;12.594762743316469;OSTLUFT, BAFU, BFS
2015;2910;195;Maur;municipality;PM10;μg/m3;12.369717130197461;OSTLUFT, BAFU, BFS
2015;2911;242;Birmensdorf (ZH);municipality;PM10;μg/m3;13.740622245547284;OSTLUFT, BAFU, BFS
2015;2912;111;Bäretswil;municipality;PM10;μg/m3;11.116552570023133;OSTLUFT, BAFU, BFS
2015;2913;0;;municipality;PM10;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;2914;248;Uitikon;municipality;PM10;μg/m3;13.188234004353324;OSTLUFT, BAFU, BFS
2015;2915;114;Fischenthal;municipality;PM10;μg/m3;10.301520433176451;OSTLUFT, BAFU, BFS
2015;2916;194;Greifensee;municipality;PM10;μg/m3;13.766173582757482;OSTLUFT, BAFU, BFS
2015;2917;193;Fällanden;municipality;PM10;μg/m3;13.115836598449972;OSTLUFT, BAFU, BFS
2015;2918;198;Uster;municipality;PM10;μg/m3;13.682899636965239;OSTLUFT, BAFU, BFS
2015;2919;173;Hittnau;municipality;PM10;μg/m3;11.45837770768667;OSTLUFT, BAFU, BFS
2015;2920;197;Schwerzenbach;municipality;PM10;μg/m3;14.116867767835567;OSTLUFT, BAFU, BFS
2015;2921;250;Urdorf;municipality;PM10;μg/m3;15.053542354934583;OSTLUFT, BAFU, BFS
2015;2922;177;Pfäffikon;municipality;PM10;μg/m3;12.85622677854825;OSTLUFT, BAFU, BFS
2015;2923;297;Bauma;municipality;PM10;μg/m3;11.019111587797434;OSTLUFT, BAFU, BFS
2015;2924;247;Schlieren;municipality;PM10;μg/m3;15.262053978029295;OSTLUFT, BAFU, BFS
2015;2925;0;;municipality;PM10;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;2926;172;Fehraltorf;municipality;PM10;μg/m3;13.002957882648936;OSTLUFT, BAFU, BFS
2015;2927;191;Dübendorf;municipality;PM10;μg/m3;14.727373120449917;OSTLUFT, BAFU, BFS
2015;2928;0;NA;municipality;PM10;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;2929;199;Volketswil;municipality;PM10;μg/m3;13.854866300898053;OSTLUFT, BAFU, BFS
2015;2930;249;Unterengstringen;municipality;PM10;μg/m3;15.262006691247164;OSTLUFT, BAFU, BFS
2015;2931;245;Oberengstringen;municipality;PM10;μg/m3;14.957165152947342;OSTLUFT, BAFU, BFS
2015;2932;243;Dietikon;municipality;PM10;μg/m3;15.524729769718874;OSTLUFT, BAFU, BFS
2015;2933;178;Russikon;municipality;PM10;μg/m3;11.78331583787587;OSTLUFT, BAFU, BFS
2015;2934;244;Geroldswil;municipality;PM10;μg/m3;16.07290402406052;OSTLUFT, BAFU, BFS
2015;2935;200;Wangen-Brüttisellen;municipality;PM10;μg/m3;16.033790585855957;OSTLUFT, BAFU, BFS
2015;2936;251;Weiningen (ZH);municipality;PM10;μg/m3;15.168524298924314;OSTLUFT, BAFU, BFS
2015;2937;261;Zürich;municipality;PM10;μg/m3;14.936332870282826;OSTLUFT, BAFU, BFS
2015;2938;181;Wila;municipality;PM10;μg/m3;11.60033492349057;OSTLUFT, BAFU, BFS
2015;2939;246;Oetwil an der Limmat;municipality;PM10;μg/m3;14.818198122423375;OSTLUFT, BAFU, BFS
2015;2940;69;Wallisellen;municipality;PM10;μg/m3;16.27328572818614;OSTLUFT, BAFU, BFS
2015;2941;54;Dietlikon;municipality;PM10;μg/m3;15.55016548739586;OSTLUFT, BAFU, BFS
2015;2942;66;Opfikon;municipality;PM10;μg/m3;15.888865806346017;OSTLUFT, BAFU, BFS
2015;2943;182;Wildberg;municipality;PM10;μg/m3;11.198113585537465;OSTLUFT, BAFU, BFS
2015;2944;84;Dällikon;municipality;PM10;μg/m3;13.705037638522873;OSTLUFT, BAFU, BFS
2015;2945;87;Hüttikon;municipality;PM10;μg/m3;13.30306489313015;OSTLUFT, BAFU, BFS
2015;2946;85;Dänikon;municipality;PM10;μg/m3;13.231863530705;OSTLUFT, BAFU, BFS
2015;2947;180;Weisslingen;municipality;PM10;μg/m3;11.75538596809333;OSTLUFT, BAFU, BFS
2015;2948;52;Bassersdorf;municipality;PM10;μg/m3;14.378882939437656;OSTLUFT, BAFU, BFS
2015;2949;96;Regensdorf;municipality;PM10;μg/m3;14.41370721105677;OSTLUFT, BAFU, BFS
2015;2950;228;Turbenthal;municipality;PM10;μg/m3;11.564769723829924;OSTLUFT, BAFU, BFS
2015;2951;83;Buchs (ZH);municipality;PM10;μg/m3;13.92547375957643;OSTLUFT, BAFU, BFS
2015;2952;97;Rümlang;municipality;PM10;μg/m3;14.137877838482531;OSTLUFT, BAFU, BFS
2015;2953;176;Lindau;municipality;PM10;μg/m3;14.302428438928391;OSTLUFT, BAFU, BFS
2015;2954;231;Zell (ZH);municipality;PM10;μg/m3;12.081416921709714;OSTLUFT, BAFU, BFS
2015;2955;296;Illnau-Effretikon;municipality;PM10;μg/m3;13.340321338202621;OSTLUFT, BAFU, BFS
2015;2956;64;Nürensdorf;municipality;PM10;μg/m3;13.09618914226655;OSTLUFT, BAFU, BFS
2015;2957;94;Otelfingen;municipality;PM10;μg/m3;13.605427578301194;OSTLUFT, BAFU, BFS
2015;2958;82;Boppelsen;municipality;PM10;μg/m3;12.400865839840321;OSTLUFT, BAFU, BFS
2015;2959;62;Kloten;municipality;PM10;μg/m3;14.689222192152952;OSTLUFT, BAFU, BFS
2015;2960;95;Regensberg;municipality;PM10;μg/m3;12.113534032805893;OSTLUFT, BAFU, BFS
2015;2961;86;Dielsdorf;municipality;PM10;μg/m3;13.545103523712807;OSTLUFT, BAFU, BFS
2015;2962;213;Brütten;municipality;PM10;μg/m3;12.248271703952696;OSTLUFT, BAFU, BFS
2015;2963;226;Schlatt (ZH);municipality;PM10;μg/m3;11.100348484790539;OSTLUFT, BAFU, BFS
2015;2964;90;Niederhasli;municipality;PM10;μg/m3;13.661910037811854;OSTLUFT, BAFU, BFS
2015;2965;63;Lufingen;municipality;PM10;μg/m3;12.853916002593877;OSTLUFT, BAFU, BFS
2015;2966;92;Oberglatt;municipality;PM10;μg/m3;13.67719201847216;OSTLUFT, BAFU, BFS
2015;2967;89;Niederglatt;municipality;PM10;μg/m3;13.561761353834035;OSTLUFT, BAFU, BFS
2015;2968;65;Oberembrach;municipality;PM10;μg/m3;12.49739674945454;OSTLUFT, BAFU, BFS
2015;2969;72;Winkel;municipality;PM10;μg/m3;12.896849312500525;OSTLUFT, BAFU, BFS
2015;2970;51;Bachenbülach;municipality;PM10;μg/m3;13.478984116360772;OSTLUFT, BAFU, BFS
2015;2971;294;Elgg;municipality;PM10;μg/m3;12.031322007100435;OSTLUFT, BAFU, BFS
2015;2972;101;Steinmaur;municipality;PM10;μg/m3;12.945525644409287;OSTLUFT, BAFU, BFS
2015;2973;60;Höri;municipality;PM10;μg/m3;13.505668401902817;OSTLUFT, BAFU, BFS
2015;2974;219;Elsau;municipality;PM10;μg/m3;12.858677398601637;OSTLUFT, BAFU, BFS
2015;2975;224;Pfungen;municipality;PM10;μg/m3;13.1450988057877;OSTLUFT, BAFU, BFS
2015;2976;99;Schöfflisdorf;municipality;PM10;μg/m3;12.593612856942226;OSTLUFT, BAFU, BFS
2015;2977;98;Schleinikon;municipality;PM10;μg/m3;12.18841520136053;OSTLUFT, BAFU, BFS
2015;2978;88;Neerach;municipality;PM10;μg/m3;12.741101210725073;OSTLUFT, BAFU, BFS
2015;2979;61;Hüntwangen;municipality;PM10;μg/m3;12.102731313231736;OSTLUFT, BAFU, BFS
2015;2980;291;Andelfingen;municipality;PM10;μg/m3;12.534726251626944;OSTLUFT, BAFU, BFS
2015;2981;70;Wasterkingen;municipality;PM10;μg/m3;11.888691330940917;OSTLUFT, BAFU, BFS
2015;2982;33;Kleinandelfingen;municipality;PM10;μg/m3;12.907181501504455;OSTLUFT, BAFU, BFS
2015;2983;71;Wil (ZH);municipality;PM10;μg/m3;12.10104858786709;OSTLUFT, BAFU, BFS
2015;2984;67;Rafz;municipality;PM10;μg/m3;12.472521299138627;OSTLUFT, BAFU, BFS
2015;2985;37;Ossingen;municipality;PM10;μg/m3;12.361026038866653;OSTLUFT, BAFU, BFS
2015;2986;41;Truttikon;municipality;PM10;μg/m3;11.862368388928864;OSTLUFT, BAFU, BFS
2015;2987;35;Marthalen;municipality;PM10;μg/m3;12.40624678829227;OSTLUFT, BAFU, BFS
2015;2988;38;Rheinau;municipality;PM10;μg/m3;12.034510910970694;OSTLUFT, BAFU, BFS
2015;2989;40;Trüllikon;municipality;PM10;μg/m3;11.976930960606973;OSTLUFT, BAFU, BFS
2015;2990;292;Stammheim;municipality;PM10;μg/m3;12.068462705053983;OSTLUFT, BAFU, BFS
2015;2991;22;Benken (ZH);municipality;PM10;μg/m3;12.213897263922659;OSTLUFT, BAFU, BFS
2015;2992;25;Dachsen;municipality;PM10;μg/m3;12.370532080574819;OSTLUFT, BAFU, BFS
2015;2993;34;Laufen-Uhwiesen;municipality;PM10;μg/m3;12.060974038526943;OSTLUFT, BAFU, BFS
2015;2994;29;Flurlingen;municipality;PM10;μg/m3;13.082442522613656;OSTLUFT, BAFU, BFS
2015;2995;27;Feuerthalen;municipality;PM10;μg/m3;12.402033107532354;OSTLUFT, BAFU, BFS
2015;2996;56;Embrach;municipality;PM10;μg/m3;13.504958720031572;OSTLUFT, BAFU, BFS
2015;2997;93;Oberweningen;municipality;PM10;μg/m3;12.599637387294967;OSTLUFT, BAFU, BFS
2015;2998;220;Hagenbuch;municipality;PM10;μg/m3;11.887212071385417;OSTLUFT, BAFU, BFS
2015;2999;215;Dättlikon;municipality;PM10;μg/m3;12.56742745868058;OSTLUFT, BAFU, BFS
2015;3000;59;Hochfelden;municipality;PM10;μg/m3;12.940841133335987;OSTLUFT, BAFU, BFS
2015;3001;81;Bachs;municipality;PM10;μg/m3;11.83157431757128;OSTLUFT, BAFU, BFS
2015;3002;230;Winterthur;municipality;PM10;μg/m3;13.73588241147314;OSTLUFT, BAFU, BFS
2015;3003;68;Rorbas;municipality;PM10;μg/m3;13.085958579621941;OSTLUFT, BAFU, BFS
2015;3004;227;Seuzach;municipality;PM10;μg/m3;13.302645102419007;OSTLUFT, BAFU, BFS
2015;3005;298;Wiesendangen;municipality;PM10;μg/m3;12.961315769170332;OSTLUFT, BAFU, BFS
2015;3006;100;Stadel;municipality;PM10;μg/m3;12.246272201334996;OSTLUFT, BAFU, BFS
2015;3007;53;Bülach;municipality;PM10;μg/m3;13.875752392176622;OSTLUFT, BAFU, BFS
2015;3008;57;Freienstein-Teufen;municipality;PM10;μg/m3;13.016837218199758;OSTLUFT, BAFU, BFS
2015;3009;223;Neftenbach;municipality;PM10;μg/m3;12.876053145919961;OSTLUFT, BAFU, BFS
2015;3010;221;Hettlingen;municipality;PM10;μg/m3;12.666162368866656;OSTLUFT, BAFU, BFS
2015;3011;24;Buch am Irchel;municipality;PM10;μg/m3;11.695964213558916;OSTLUFT, BAFU, BFS
2015;3012;225;Rickenbach (ZH);municipality;PM10;μg/m3;12.988704747732564;OSTLUFT, BAFU, BFS
2015;3013;102;Weiach;municipality;PM10;μg/m3;12.06893506849354;OSTLUFT, BAFU, BFS
2015;3014;31;Henggart;municipality;PM10;μg/m3;12.47902930843561;OSTLUFT, BAFU, BFS
2015;3015;23;Berg am Irchel;municipality;PM10;μg/m3;12.189594070844452;OSTLUFT, BAFU, BFS
2015;3016;218;Ellikon an der Thur;municipality;PM10;μg/m3;12.665817796250584;OSTLUFT, BAFU, BFS
